n,id,voti,voti_nona,idComune
5,6,0,0,16
5,7,0,0,16
6,1,190,0,16
6,2,10,0,16
6,3,1,0,16
6,4,10,0,16
6,5,1,0,16
6,6,8,0,16
6,7,49,0,16
7,1,0,0,16
7,2,0,0,16
7,3,0,0,16
7,4,0,0,16
7,5,1,0,16
7,6,0,0,16
7,7,0,0,16
8,1,9,0,16
8,2,1,0,16
8,3,0,0,16
8,4,0,0,16
8,5,0,0,16
8,6,0,0,16
8,7,2,0,16
9,1,3,0,16
9,2,0,0,16
9,3,0,0,16
9,4,0,0,16
9,5,0,0,16
9,6,1,0,16
9,7,4,0,16
10,1,7,0,16
10,2,2,0,16
10,3,0,0,16
10,4,0,0,16
10,5,1,0,16
10,6,0,0,16
10,7,9,0,16
11,1,3,0,16
11,2,0,0,16
11,3,0,0,16
11,4,0,0,16
11,5,0,0,16
11,6,0,0,16
11,7,0,0,16
12,1,13,0,16
12,2,0,0,16
12,3,2,0,16
12,4,2,0,16
12,5,9,0,16
12,6,3,0,16
12,7,2,0,16
13,1,1,0,16
13,2,3,0,16
13,3,1,0,16
13,4,0,0,16
13,5,0,0,16
13,6,2,0,16
13,7,0,0,16
14,1,54,0,16
14,2,2,0,16
14,3,2,0,16
14,4,0,0,16
14,5,2,0,16
14,6,10,0,16
14,7,9,0,16
15,1,0,0,16
15,2,1,0,16
15,3,0,0,16
15,4,0,0,16
15,5,0,0,16
15,6,0,0,16
15,7,0,0,16
16,1,0,0,16
16,2,0,0,16
16,3,1,0,16
16,4,0,0,16
16,5,0,0,16
16,6,0,0,16
16,7,0,0,16
17,1,0,0,16
17,2,0,0,16
17,3,0,0,16
17,4,2,0,16
17,5,2,0,16
17,6,0,0,16
17,7,0,0,16
18,1,1,0,16
18,2,0,0,16
18,3,0,0,16
18,4,0,0,16
1,1,0,0,170
1,2,0,0,170
1,3,0,0,170
1,4,0,0,170
2,1,0,0,170
2,2,0,0,170
2,3,0,0,170
2,4,0,0,170
3,1,0,0,170
3,2,0,0,170
4,1,0,0,170
4,2,0,0,170
4,3,0,0,170
4,4,0,0,170
5,1,1,0,170
5,2,20,0,170
5,3,1,0,170
5,4,0,0,170
6,1,13,0,170
6,2,12,0,170
6,3,10,0,170
6,4,19,0,170
7,1,1,0,170
7,2,0,0,170
7,3,0,0,170
7,4,0,0,170
8,1,0,0,170
8,2,0,0,170
8,3,0,0,170
8,4,0,0,170
9,1,0,0,170
9,2,0,0,170
9,3,0,0,170
9,4,0,0,170
10,1,1,0,170
10,2,0,0,170
10,3,1,0,170
10,4,0,0,170
11,1,0,0,170
11,2,0,0,170
11,3,0,0,170
11,4,0,0,170
12,1,4,0,170
12,2,0,0,170
12,3,4,0,170
12,4,0,0,170
13,1,0,0,170
13,2,0,0,170
13,3,0,0,170
13,4,0,0,170
14,1,0,0,170
14,2,0,0,170
14,3,0,0,170
14,4,0,0,170
15,1,0,0,170
15,2,0,0,170
15,3,0,0,170
15,4,0,0,170
16,1,358,0,170
16,2,1,0,170
16,3,622,0,170
16,4,3,0,170
17,1,1,0,170
17,2,0,0,170
17,3,0,0,170
17,4,0,0,170
18,1,0,0,170
18,2,0,0,170
18,3,0,0,170
18,4,0,0,170
1,1,3,0,171
1,2,0,0,171
1,3,0,0,171
1,4,0,0,171
2,1,1,0,171
2,2,0,0,171
2,3,6,0,171
2,4,0,0,171
3,1,7,0,171
3,2,2,0,171
4,1,1,0,171
4,2,1,0,171
4,3,4,0,171
4,4,0,0,171
5,1,267,0,171
5,2,289,0,171
5,3,53,0,171
5,4,33,0,171
6,1,250,0,171
6,2,101,0,171
6,3,372,0,171
6,4,89,0,171
7,1,8,0,171
7,2,38,0,171
7,3,12,0,171
7,4,6,0,171
8,1,27,0,171
8,2,1,0,171
8,3,6,0,171
8,4,3,0,171
9,1,80,0,171
9,2,262,0,171
9,3,130,0,171
9,4,2,0,171
10,1,83,0,171
10,2,6,0,171
10,3,11,0,171
10,4,3,0,171
11,1,34,0,171
11,2,10,0,171
11,3,89,0,171
11,4,30,0,171
12,1,87,0,171
12,2,23,0,171
12,3,42,0,171
12,4,9,0,171
13,1,22,0,171
13,2,10,0,171
13,3,8,0,171
13,4,10,0,171
14,1,180,0,171
14,2,54,0,171
14,3,8,0,171
14,4,28,0,171
15,1,19,0,171
15,2,0,0,171
15,3,8,0,171
15,4,34,0,171
16,1,351,0,171
16,2,653,0,171
16,3,139,0,171
16,4,107,0,171
17,1,10,0,171
17,2,8,0,171
17,3,146,0,171
17,4,13,0,171
18,1,15,0,171
18,2,3,0,171
18,3,15,0,171
18,4,12,0,171
1,1,0,0,172
1,2,0,0,172
1,3,0,0,172
1,4,0,0,172
2,1,0,0,172
2,2,0,0,172
2,3,1,0,172
2,4,0,0,172
3,1,0,0,172
3,2,0,0,172
4,1,1,0,172
4,2,1,0,172
4,3,0,0,172
4,4,0,0,172
5,1,9,0,172
5,2,145,0,172
5,3,2,0,172
5,4,498,0,172
6,1,20,0,172
6,2,35,0,172
6,3,2,0,172
6,4,5,0,172
7,1,1,0,172
7,2,1,0,172
7,3,0,0,172
7,4,1,0,172
8,1,1,0,172
8,2,4,0,172
8,3,0,0,172
8,4,29,0,172
9,1,25,0,172
9,2,1,0,172
9,3,0,0,172
9,4,3,0,172
10,1,2,0,172
10,2,0,0,172
10,3,5,0,172
10,4,0,0,172
11,1,0,0,172
11,2,0,0,172
11,3,0,0,172
11,4,1,0,172
12,1,9,0,172
12,2,4,0,172
12,3,3,0,172
12,4,0,0,172
13,1,6,0,172
13,2,3,0,172
13,3,1,0,172
13,4,0,0,172
14,1,2,0,172
14,2,2,0,172
14,3,4,0,172
14,4,0,0,172
15,1,0,0,172
15,2,0,0,172
15,3,1,0,172
15,4,1,0,172
16,1,46,0,172
16,2,12,0,172
16,3,29,0,172
16,4,2,0,172
17,1,3,0,172
17,2,4,0,172
17,3,2,0,172
17,4,0,0,172
18,1,4,0,172
18,2,3,0,172
18,3,0,0,172
18,4,0,0,172
1,1,0,0,173
1,2,0,0,173
1,3,0,0,173
1,4,0,0,173
2,1,0,0,173
2,2,0,0,173
2,3,1,0,173
2,4,0,0,173
3,1,0,0,173
3,2,0,0,173
4,1,0,0,173
4,2,1,0,173
4,3,0,0,173
4,4,0,0,173
5,1,12,0,173
5,2,50,0,173
5,3,2,0,173
5,4,7,0,173
6,1,8,0,173
6,2,42,0,173
6,3,11,0,173
6,4,56,0,173
7,1,1,0,173
7,2,0,0,173
7,3,0,0,173
7,4,0,0,173
8,1,3,0,173
8,2,0,0,173
8,3,0,0,173
8,4,0,0,173
9,1,3,0,173
9,2,6,0,173
9,3,4,0,173
9,4,0,0,173
10,1,6,0,173
10,2,0,0,173
10,3,0,0,173
10,4,0,0,173
11,1,5,0,173
11,2,4,0,173
11,3,5,0,173
11,4,4,0,173
12,1,10,0,173
12,2,11,0,173
12,3,1,0,173
12,4,1,0,173
13,1,2,0,173
13,2,1,0,173
13,3,1,0,173
13,4,2,0,173
14,1,43,0,173
14,2,3,0,173
14,3,0,0,173
14,4,5,0,173
15,1,0,0,173
15,2,0,0,173
15,3,0,0,173
15,4,0,0,173
16,1,53,0,173
16,2,66,0,173
16,3,7,0,173
16,4,2,0,173
17,1,0,0,173
17,2,0,0,173
17,3,5,0,173
17,4,0,0,173
18,1,0,0,173
18,2,0,0,173
18,3,0,0,173
18,4,0,0,173
1,1,0,0,174
1,2,0,0,174
1,3,0,0,174
1,4,0,0,174
2,1,1,0,174
2,2,0,0,174
2,3,1,0,174
2,4,0,0,174
3,1,0,0,174
3,2,0,0,174
4,1,0,0,174
4,2,1,0,174
4,3,0,0,174
4,4,0,0,174
5,1,47,0,174
5,2,95,0,174
5,3,14,0,174
5,4,3,0,174
6,1,66,0,174
6,2,77,0,174
6,3,31,0,174
6,4,41,0,174
7,1,13,0,174
7,2,19,0,174
7,3,0,0,174
7,4,1,0,174
8,1,3,0,174
8,2,0,0,174
8,3,3,0,174
8,4,9,0,174
9,1,28,0,174
9,2,4,0,174
9,3,2,0,174
9,4,1,0,174
10,1,21,0,174
10,2,0,0,174
10,3,3,0,174
10,4,0,0,174
11,1,12,0,174
11,2,4,0,174
11,3,3,0,174
11,4,2,0,174
12,1,41,0,174
12,2,0,0,174
12,3,14,0,174
12,4,6,0,174
13,1,47,0,174
13,2,5,0,174
13,3,47,0,174
13,4,6,0,174
14,1,27,0,174
14,2,7,0,174
14,3,0,0,174
14,4,6,0,174
15,1,0,0,174
15,2,0,0,174
15,3,0,0,174
15,4,0,0,174
16,1,104,0,174
16,2,78,0,174
16,3,27,0,174
16,4,28,0,174
17,1,13,0,174
17,2,8,0,174
17,3,19,0,174
17,4,1,0,174
18,1,1,0,174
18,2,0,0,174
18,3,8,0,174
18,4,76,0,174
1,1,0,0,175
1,2,0,0,175
1,3,0,0,175
1,4,0,0,175
2,1,0,0,175
2,2,0,0,175
2,3,1,0,175
2,4,0,0,175
3,1,0,0,175
3,2,0,0,175
4,1,0,0,175
4,2,0,0,175
4,3,0,0,175
4,4,0,0,175
5,1,7,0,175
5,2,21,0,175
5,3,4,0,175
5,4,2,0,175
6,1,1,0,175
6,2,266,0,175
6,3,4,0,175
6,4,522,0,175
7,1,1,0,175
7,2,0,0,175
7,3,0,0,175
7,4,2,0,175
8,1,6,0,175
8,2,0,0,175
8,3,0,0,175
8,4,1,0,175
9,1,7,0,175
9,2,0,0,175
9,3,0,0,175
9,4,1,0,175
10,1,0,0,175
10,2,0,0,175
10,3,2,0,175
10,4,0,0,175
11,1,3,0,175
11,2,0,0,175
11,3,3,0,175
11,4,0,0,175
12,1,0,0,175
12,2,0,0,175
12,3,2,0,175
12,4,0,0,175
13,1,2,0,175
13,2,0,0,175
13,3,1,0,175
13,4,1,0,175
14,1,3,0,175
14,2,1,0,175
14,3,0,0,175
14,4,2,0,175
15,1,4,0,175
15,2,0,0,175
15,3,1,0,175
15,4,0,0,175
16,1,100,0,175
16,2,75,0,175
16,3,137,0,175
16,4,6,0,175
17,1,1,0,175
17,2,4,0,175
17,3,10,0,175
17,4,7,0,175
18,1,1,0,175
18,2,0,0,175
18,3,1,0,175
18,4,0,0,175
1,1,0,0,176
1,2,0,0,176
1,3,0,0,176
1,4,0,0,176
2,1,0,0,176
2,2,0,0,176
2,3,1,0,176
2,4,0,0,176
3,1,0,0,176
3,2,0,0,176
4,1,0,0,176
4,2,0,0,176
4,3,0,0,176
4,4,0,0,176
5,1,1,0,176
5,2,19,0,176
5,3,0,0,176
5,4,3,0,176
6,1,2,0,176
6,2,13,0,176
6,3,1,0,176
6,4,38,0,176
7,1,0,0,176
7,2,1,0,176
7,3,0,0,176
7,4,0,0,176
8,1,0,0,176
8,2,0,0,176
8,3,0,0,176
8,4,0,0,176
9,1,1,0,176
9,2,2,0,176
9,3,0,0,176
9,4,0,0,176
10,1,0,0,176
10,2,0,0,176
10,3,0,0,176
10,4,0,0,176
11,1,0,0,176
11,2,0,0,176
11,3,0,0,176
11,4,0,0,176
12,1,0,0,176
12,2,0,0,176
12,3,1,0,176
12,4,0,0,176
13,1,0,0,176
13,2,0,0,176
13,3,0,0,176
13,4,0,0,176
14,1,0,0,176
14,2,0,0,176
14,3,0,0,176
14,4,0,0,176
15,1,0,0,176
15,2,0,0,176
15,3,0,0,176
15,4,0,0,176
16,1,50,0,176
16,2,13,0,176
16,3,66,0,176
16,4,0,0,176
17,1,2,0,176
17,2,3,0,176
17,3,0,0,176
17,4,1,0,176
18,1,0,0,176
18,2,0,0,176
18,3,1,0,176
18,4,0,0,176
1,1,1,0,177
1,2,0,0,177
1,3,0,0,177
1,4,0,0,177
2,1,1,0,177
2,2,0,0,177
2,3,0,0,177
2,4,1,0,177
3,1,0,0,177
3,2,0,0,177
4,1,1,0,177
4,2,0,0,177
4,3,0,0,177
4,4,0,0,177
5,1,17,0,177
5,2,102,0,177
5,3,15,0,177
5,4,12,0,177
6,1,21,0,177
6,2,11,0,177
6,3,6,0,177
6,4,17,0,177
7,1,0,0,177
7,2,3,0,177
7,3,0,0,177
7,4,0,0,177
8,1,2,0,177
8,2,0,0,177
8,3,2,0,177
8,4,2,0,177
9,1,9,0,177
9,2,7,0,177
9,3,2,0,177
9,4,0,0,177
10,1,2,0,177
10,2,1,0,177
10,3,0,0,177
10,4,0,0,177
11,1,3,0,177
11,2,2,0,177
11,3,3,0,177
11,4,0,0,177
12,1,1,0,177
12,2,0,0,177
12,3,0,0,177
12,4,0,0,177
13,1,9,0,177
13,2,7,0,177
13,3,0,0,177
13,4,1,0,177
14,1,18,0,177
14,2,1,0,177
14,3,0,0,177
14,4,7,0,177
15,1,42,0,177
15,2,2,0,177
15,3,1,0,177
15,4,0,0,177
16,1,59,0,177
16,2,40,0,177
16,3,25,0,177
16,4,1,0,177
17,1,0,0,177
17,2,1,0,177
17,3,3,0,177
17,4,1,0,177
18,1,1,0,177
18,2,0,0,177
18,3,0,0,177
18,4,0,0,177
1,1,0,0,178
1,2,0,0,178
1,3,0,0,178
1,4,0,0,178
2,1,0,0,178
2,2,0,0,178
2,3,0,0,178
2,4,0,0,178
3,1,0,0,178
3,2,0,0,178
4,1,0,0,178
4,2,0,0,178
4,3,0,0,178
4,4,0,0,178
5,1,1,0,178
5,2,9,0,178
5,3,0,0,178
5,4,1,0,178
6,1,11,0,178
6,2,13,0,178
6,3,0,0,178
6,4,9,0,178
7,1,5,0,178
7,2,0,0,178
7,3,0,0,178
7,4,5,0,178
8,1,7,0,178
8,2,0,0,178
8,3,2,0,178
8,4,0,0,178
9,1,6,0,178
9,2,0,0,178
9,3,0,0,178
9,4,0,0,178
10,1,0,0,178
10,2,0,0,178
10,3,1,0,178
10,4,0,0,178
11,1,0,0,178
11,2,0,0,178
11,3,0,0,178
11,4,0,0,178
12,1,4,0,178
12,2,0,0,178
12,3,0,0,178
12,4,0,0,178
13,1,4,0,178
13,2,0,0,178
13,3,0,0,178
13,4,0,0,178
14,1,2,0,178
14,2,2,0,178
14,3,0,0,178
14,4,0,0,178
15,1,6,0,178
15,2,1,0,178
15,3,0,0,178
15,4,0,0,178
16,1,67,0,178
16,2,0,0,178
16,3,77,0,178
16,4,1,0,178
17,1,0,0,178
17,2,1,0,178
17,3,0,0,178
17,4,0,0,178
18,1,0,0,178
18,2,0,0,178
18,3,0,0,178
18,4,0,0,178
1,1,0,0,179
1,2,0,0,179
1,3,0,0,179
1,4,0,0,179
2,1,0,0,179
2,2,0,0,179
2,3,0,0,179
2,4,0,0,179
3,1,0,0,179
3,2,0,0,179
4,1,0,0,179
4,2,0,0,179
4,3,0,0,179
4,4,0,0,179
5,1,6,0,179
5,2,23,0,179
5,3,0,0,179
5,4,7,0,179
6,1,24,0,179
6,2,21,0,179
6,3,3,0,179
6,4,9,0,179
7,1,0,0,179
7,2,0,0,179
7,3,0,0,179
7,4,0,0,179
8,1,10,0,179
8,2,1,0,179
8,3,1,0,179
8,4,1,0,179
9,1,7,0,179
9,2,1,0,179
9,3,0,0,179
9,4,0,0,179
10,1,0,0,179
10,2,0,0,179
10,3,1,0,179
10,4,0,0,179
11,1,0,0,179
11,2,0,0,179
11,3,1,0,179
11,4,1,0,179
12,1,0,0,179
12,2,0,0,179
12,3,0,0,179
12,4,0,0,179
13,1,3,0,179
13,2,0,0,179
13,3,0,0,179
13,4,0,0,179
14,1,2,0,179
14,2,0,0,179
14,3,2,0,179
14,4,0,0,179
15,1,0,0,179
15,2,0,0,179
15,3,0,0,179
15,4,0,0,179
16,1,37,0,179
16,2,0,0,179
16,3,46,0,179
16,4,0,0,179
17,1,4,0,179
17,2,0,0,179
17,3,0,0,179
17,4,0,0,179
18,1,4,0,179
18,2,2,0,179
18,3,2,0,179
18,4,0,0,179
1,1,0,0,17
1,2,0,0,17
1,3,0,0,17
1,4,0,0,17
1,5,1,0,17
1,6,3,0,17
1,7,0,0,17
2,1,0,0,17
2,2,0,0,17
2,3,0,0,17
2,4,0,0,17
2,5,0,0,17
3,1,0,0,17
3,2,0,0,17
3,3,0,0,17
3,4,0,0,17
3,5,0,0,17
3,6,0,0,17
3,7,0,0,17
4,1,2,0,17
4,2,0,0,17
4,3,0,0,17
4,4,1,0,17
4,5,0,0,17
4,6,0,0,17
5,1,4,0,17
5,2,0,0,17
5,3,0,0,17
5,4,0,0,17
5,5,0,0,17
5,6,0,0,17
5,7,0,0,17
6,1,1,0,17
6,2,12,0,17
6,3,0,0,17
6,4,0,0,17
6,5,13,0,17
6,6,34,0,17
6,7,2,0,17
7,1,0,0,17
7,2,0,0,17
7,3,0,0,17
7,4,0,0,17
7,5,0,0,17
7,6,0,0,17
7,7,0,0,17
8,1,0,0,17
8,2,1,0,17
8,3,0,0,17
8,4,0,0,17
8,5,0,0,17
8,6,3,0,17
8,7,0,0,17
9,1,0,0,17
9,2,0,0,17
9,3,0,0,17
9,4,0,0,17
9,5,0,0,17
9,6,0,0,17
9,7,0,0,17
10,1,0,0,17
10,2,0,0,17
10,3,1,0,17
10,4,0,0,17
10,5,0,0,17
10,6,0,0,17
10,7,0,0,17
11,1,0,0,17
11,2,0,0,17
11,3,0,0,17
11,4,0,0,17
11,5,0,0,17
11,6,0,0,17
11,7,0,0,17
12,1,3,0,17
12,2,29,0,17
12,3,3,0,17
12,4,8,0,17
12,5,0,0,17
12,6,0,0,17
12,7,4,0,17
13,1,3,0,17
13,2,0,0,17
13,3,0,0,17
13,4,1,0,17
13,5,0,0,17
13,6,2,0,17
13,7,0,0,17
14,1,15,0,17
14,2,5,0,17
14,3,0,0,17
14,4,0,0,17
14,5,1,0,17
14,6,6,0,17
14,7,0,0,17
15,1,0,0,17
15,2,0,0,17
15,3,0,0,17
15,4,0,0,17
15,5,0,0,17
15,6,0,0,17
15,7,0,0,17
16,1,0,0,17
16,2,0,0,17
16,3,0,0,17
16,4,0,0,17
16,5,0,0,17
16,6,0,0,17
16,7,0,0,17
17,1,0,0,17
17,2,0,0,17
17,3,0,0,17
17,4,0,0,17
17,5,0,0,17
17,6,0,0,17
17,7,0,0,17
18,1,0,0,17
18,2,0,0,17
18,3,0,0,17
18,4,0,0,17
1,1,2,0,180
1,2,1,0,180
1,3,0,0,180
1,4,0,0,180
2,1,4,0,180
2,2,1,0,180
2,3,3,0,180
2,4,2,0,180
3,1,20,0,180
3,2,3,0,180
4,1,2,0,180
4,2,1,0,180
4,3,2,0,180
4,4,0,0,180
5,1,266,0,180
5,2,191,0,180
5,3,41,0,180
5,4,26,0,180
6,1,86,0,180
6,2,124,0,180
6,3,39,0,180
6,4,55,0,180
7,1,10,0,180
7,2,24,0,180
7,3,0,0,180
7,4,3,0,180
8,1,6,0,180
8,2,4,0,180
8,3,1,0,180
8,4,10,0,180
9,1,44,0,180
9,2,22,0,180
9,3,6,0,180
9,4,1,0,180
10,1,39,0,180
10,2,1,0,180
10,3,4,0,180
10,4,1,0,180
11,1,12,0,180
11,2,7,0,180
11,3,12,0,180
11,4,7,0,180
12,1,131,0,180
12,2,20,0,180
12,3,43,0,180
12,4,4,0,180
13,1,22,0,180
13,2,16,0,180
13,3,355,0,180
13,4,43,0,180
14,1,176,0,180
14,2,8,0,180
14,3,13,0,180
14,4,131,0,180
15,1,3,0,180
15,2,0,0,180
15,3,2,0,180
15,4,5,0,180
16,1,227,0,180
16,2,339,0,180
16,3,36,0,180
16,4,77,0,180
17,1,10,0,180
17,2,6,0,180
17,3,40,0,180
17,4,1,0,180
18,1,19,0,180
18,2,0,0,180
18,3,22,0,180
18,4,19,0,180
1,1,3,0,181
1,2,0,0,181
1,3,0,0,181
1,4,0,0,181
2,1,0,0,181
2,2,0,0,181
2,3,3,0,181
2,4,0,0,181
3,1,0,0,181
3,2,0,0,181
4,1,2,0,181
4,2,1,0,181
4,3,0,0,181
4,4,0,0,181
5,1,24,0,181
5,2,364,0,181
5,3,45,0,181
5,4,9,0,181
6,1,30,0,181
6,2,24,0,181
6,3,13,0,181
6,4,36,0,181
7,1,4,0,181
7,2,18,0,181
7,3,6,0,181
7,4,0,0,181
8,1,5,0,181
8,2,0,0,181
8,3,2,0,181
8,4,2,0,181
9,1,22,0,181
9,2,1,0,181
9,3,6,0,181
9,4,4,0,181
10,1,2,0,181
10,2,0,0,181
10,3,6,0,181
10,4,0,0,181
11,1,14,0,181
11,2,5,0,181
11,3,8,0,181
11,4,6,0,181
12,1,14,0,181
12,2,5,0,181
12,3,9,0,181
12,4,5,0,181
13,1,31,0,181
13,2,2,0,181
13,3,4,0,181
13,4,2,0,181
14,1,5,0,181
14,2,0,0,181
14,3,1,0,181
14,4,2,0,181
15,1,2,0,181
15,2,0,0,181
15,3,1,0,181
15,4,6,0,181
16,1,376,0,181
16,2,142,0,181
16,3,319,0,181
16,4,45,0,181
17,1,17,0,181
17,2,7,0,181
17,3,4,0,181
17,4,0,0,181
18,1,2,0,181
18,2,0,0,181
18,3,2,0,181
18,4,0,0,181
1,1,0,0,182
1,2,0,0,182
1,3,0,0,182
1,4,0,0,182
2,1,0,0,182
2,2,0,0,182
2,3,0,0,182
2,4,0,0,182
3,1,0,0,182
3,2,0,0,182
4,1,0,0,182
4,2,0,0,182
4,3,0,0,182
4,4,0,0,182
5,1,0,0,182
5,2,2,0,182
5,3,0,0,182
5,4,1,0,182
6,1,9,0,182
6,2,3,0,182
6,3,0,0,182
6,4,0,0,182
7,1,1,0,182
7,2,0,0,182
7,3,0,0,182
7,4,0,0,182
8,1,0,0,182
8,2,0,0,182
8,3,0,0,182
8,4,0,0,182
9,1,4,0,182
9,2,0,0,182
9,3,0,0,182
9,4,0,0,182
10,1,0,0,182
10,2,0,0,182
10,3,0,0,182
10,4,0,0,182
11,1,0,0,182
11,2,0,0,182
11,3,0,0,182
11,4,0,0,182
12,1,0,0,182
12,2,0,0,182
12,3,0,0,182
12,4,0,0,182
13,1,0,0,182
13,2,0,0,182
13,3,0,0,182
13,4,0,0,182
14,1,0,0,182
14,2,0,0,182
14,3,0,0,182
14,4,0,0,182
15,1,0,0,182
15,2,0,0,182
15,3,0,0,182
15,4,0,0,182
16,1,17,0,182
16,2,0,0,182
16,3,34,0,182
16,4,0,0,182
17,1,1,0,182
17,2,0,0,182
17,3,0,0,182
17,4,0,0,182
18,1,0,0,182
18,2,0,0,182
18,3,0,0,182
18,4,0,0,182
1,1,0,0,183
1,2,0,0,183
1,3,0,0,183
1,4,0,0,183
2,1,0,0,183
2,2,0,0,183
2,3,0,0,183
2,4,0,0,183
3,1,0,0,183
3,2,0,0,183
4,1,0,0,183
4,2,0,0,183
4,3,0,0,183
4,4,0,0,183
5,1,37,0,183
5,2,112,0,183
5,3,16,0,183
5,4,23,0,183
6,1,20,0,183
6,2,49,0,183
6,3,20,0,183
6,4,46,0,183
7,1,2,0,183
7,2,26,0,183
7,3,2,0,183
7,4,1,0,183
8,1,18,0,183
8,2,1,0,183
8,3,1,0,183
8,4,0,0,183
9,1,10,0,183
9,2,13,0,183
9,3,9,0,183
9,4,0,0,183
10,1,14,0,183
10,2,20,0,183
10,3,3,0,183
10,4,0,0,183
11,1,12,0,183
11,2,0,0,183
11,3,19,0,183
11,4,0,0,183
12,1,18,0,183
12,2,6,0,183
12,3,8,0,183
12,4,1,0,183
13,1,8,0,183
13,2,4,0,183
13,3,1,0,183
13,4,2,0,183
14,1,41,0,183
14,2,0,0,183
14,3,2,0,183
14,4,5,0,183
15,1,0,0,183
15,2,0,0,183
15,3,2,0,183
15,4,2,0,183
16,1,145,0,183
16,2,722,0,183
16,3,19,0,183
16,4,76,0,183
17,1,2,0,183
17,2,7,0,183
17,3,20,0,183
17,4,0,0,183
18,1,3,0,183
18,2,1,0,183
18,3,1,0,183
18,4,2,0,183
1,1,0,0,184
1,2,0,0,184
1,3,0,0,184
1,4,0,0,184
2,1,0,0,184
2,2,0,0,184
2,3,1,0,184
2,4,0,0,184
3,1,0,0,184
3,2,0,0,184
4,1,0,0,184
4,2,0,0,184
4,3,0,0,184
4,4,0,0,184
5,1,14,0,184
5,2,117,0,184
5,3,17,0,184
5,4,12,0,184
6,1,35,0,184
6,2,48,0,184
6,3,5,0,184
6,4,9,0,184
7,1,4,0,184
7,2,0,0,184
7,3,0,0,184
7,4,5,0,184
8,1,24,0,184
8,2,3,0,184
8,3,12,0,184
8,4,10,0,184
9,1,18,0,184
9,2,4,0,184
9,3,0,0,184
9,4,1,0,184
10,1,0,0,184
10,2,0,0,184
10,3,9,0,184
10,4,0,0,184
11,1,9,0,184
11,2,0,0,184
11,3,10,0,184
11,4,0,0,184
12,1,3,0,184
12,2,1,0,184
12,3,2,0,184
12,4,0,0,184
13,1,5,0,184
13,2,0,0,184
13,3,0,0,184
13,4,0,0,184
14,1,2,0,184
14,2,0,0,184
14,3,5,0,184
14,4,0,0,184
15,1,1,0,184
15,2,0,0,184
15,3,1,0,184
15,4,1,0,184
16,1,115,0,184
16,2,6,0,184
16,3,108,0,184
16,4,1,0,184
17,1,13,0,184
17,2,1,0,184
17,3,0,0,184
17,4,0,0,184
18,1,0,0,184
18,2,5,0,184
18,3,0,0,184
18,4,2,0,184
1,1,0,0,185
1,2,0,0,185
1,3,0,0,185
1,4,0,0,185
2,1,0,0,185
2,2,0,0,185
2,3,1,0,185
2,4,0,0,185
3,1,0,0,185
3,2,0,0,185
4,1,0,0,185
4,2,0,0,185
4,3,0,0,185
4,4,0,0,185
5,1,0,0,185
5,2,37,0,185
5,3,4,0,185
5,4,2,0,185
6,1,8,0,185
6,2,9,0,185
6,3,3,0,185
6,4,56,0,185
7,1,0,0,185
7,2,2,0,185
7,3,0,0,185
7,4,0,0,185
8,1,6,0,185
8,2,0,0,185
8,3,1,0,185
8,4,5,0,185
9,1,12,0,185
9,2,0,0,185
9,3,2,0,185
9,4,1,0,185
10,1,0,0,185
10,2,0,0,185
10,3,0,0,185
10,4,0,0,185
11,1,2,0,185
11,2,0,0,185
11,3,0,0,185
11,4,0,0,185
12,1,0,0,185
12,2,1,0,185
12,3,1,0,185
12,4,0,0,185
13,1,1,0,185
13,2,0,0,185
13,3,0,0,185
13,4,0,0,185
14,1,3,0,185
14,2,0,0,185
14,3,1,0,185
14,4,0,0,185
15,1,0,0,185
15,2,0,0,185
15,3,0,0,185
15,4,0,0,185
16,1,88,0,185
16,2,14,0,185
16,3,123,0,185
16,4,0,0,185
17,1,0,0,185
17,2,6,0,185
17,3,3,0,185
17,4,0,0,185
18,1,0,0,185
18,2,0,0,185
18,3,0,0,185
18,4,1,0,185
1,1,3,0,186
1,2,0,0,186
1,3,0,0,186
1,4,0,0,186
2,1,5,0,186
2,2,7,0,186
2,3,15,0,186
2,4,0,0,186
3,1,24,0,186
3,2,5,0,186
4,1,9,0,186
4,2,0,0,186
4,3,3,0,186
4,4,1,0,186
5,1,1894,0,186
5,2,907,0,186
5,3,228,0,186
5,4,99,0,186
6,1,559,0,186
6,2,486,0,186
6,3,179,0,186
6,4,266,0,186
7,1,42,0,186
7,2,178,0,186
7,3,34,0,186
7,4,11,0,186
8,1,46,0,186
8,2,5,0,186
8,3,8,0,186
8,4,33,0,186
9,1,373,0,186
9,2,175,0,186
9,3,47,0,186
9,4,10,0,186
10,1,750,0,186
10,2,9,0,186
10,3,20,0,186
10,4,18,0,186
11,1,57,0,186
11,2,41,0,186
11,3,190,0,186
11,4,47,0,186
12,1,556,0,186
12,2,38,0,186
12,3,142,0,186
12,4,13,0,186
13,1,108,0,186
13,2,103,0,186
13,3,88,0,186
13,4,25,0,186
14,1,676,0,186
14,2,60,0,186
14,3,30,0,186
14,4,197,0,186
15,1,72,0,186
15,2,7,0,186
15,3,60,0,186
15,4,16,0,186
16,1,842,0,186
16,2,1107,0,186
16,3,344,0,186
16,4,388,0,186
17,1,54,0,186
17,2,37,0,186
17,3,303,0,186
17,4,5,0,186
18,1,190,0,186
18,2,8,0,186
