nlista,nlistamacro,nrcandi,nome,nome2,blocco_ins,idComune
6,17,2,STEFANO CARDINALI,STEFANO CARDINALI,N,103
6,17,3,CLAUDIA MARIA CURZI,CLAUDIA MARIA CURZI,N,103
6,17,4,LORETTA DICHIARA,LORETTA DICHIARA,N,103
6,17,5,GIACOMINO PIERGENTILI,GIACOMINO PIERGENTILI,N,103
6,17,6,SUSANNA VITARELLI,SUSANNA VITARELLI,N,103
7,13,1,MICHELE ACQUAVIVA,MICHELE ACQUAVIVA,N,103
7,13,2,MIHAELA ELENA CONSTANTIN,MIHAELA ELENA CONSTANTIN,N,103
7,13,3,BARBARA MORRESI,BARBARA MORRESI,N,103
7,13,4,ALESSANDRO ROSSI,ALESSANDRO ROSSI,N,103
8,8,4,GIUSEPPE PEZZANESI,GIUSEPPE PEZZANESI,N,103
8,8,2,DEBORAH PANTANA,DEBORAH PANTANA,N,103
8,8,5,PAOLA GIORGI,PAOLA GIORGI,N,103
8,8,1,ANNA MARIA TITTARELLI,ANNA MARIA TITTARELLI,N,103
8,8,6,WALTER ANTONELLI,WALTER ANTONELLI,N,103
8,8,3,FLAVIO ZURA,FLAVIO ZURA,N,103
9,6,2,EMANUELA ADDARIO,EMANUELA ADDARIO,N,103
9,6,4,RENZO MARINELLI,RENZO MARINELLI,N,103
9,6,5,ANNA MENGHI,ANNA MENGHI,N,103
9,6,6,FILIPPO SALTAMARTINI,FILIPPO SALTAMARTINI,N,103
9,6,1,LUIGI ZURA PUNTARONI,LUIGI ZURA PUNTARONI,N,103
9,6,3,MAIKA GABELLIERI detta MAICA,MAIKA GABELLIERI detta MAICA,N,103
10,9,5,GIANLUCA PASQUI,GIANLUCA PASQUI,N,103
10,9,1,FABRIZIO CIARAPICA,FABRIZIO CIARAPICA,N,103
10,9,3,RAFFAELE DELLE FAVE,RAFFAELE DELLE FAVE,N,103
10,9,6,TAMARA TORDINI,TAMARA TORDINI,N,103
10,9,2,SABRINA BAIOCCO,SABRINA BAIOCCO,N,103
10,9,4,NICOLETTA GOVERNATORI,NICOLETTA GOVERNATORI,N,103
11,7,6,ILENIA SABBATINI,ILENIA SABBATINI,N,103
11,7,1,LUCA MARCONI,LUCA MARCONI,N,103
11,7,2,LORENZO CIGNALI,LORENZO CIGNALI,N,103
11,7,3,PIERPAOLO FABBRACCI,PIERPAOLO FABBRACCI,N,103
11,7,4,SILVIA MEDORI,SILVIA MEDORI,N,103
11,7,5,ELENA POMPEI,ELENA POMPEI,N,103
12,5,4,ELENA LEONARDI,ELENA LEONARDI,N,103
12,5,2,FRANCESCO PIO COLOSI,FRANCESCO PIO COLOSI,N,103
12,5,5,SIMONE LIVI,SIMONE LIVI,N,103
12,5,1,PIERPAOLO BORRONI,PIERPAOLO BORRONI,N,103
12,5,3,TIZIANA GAZZELLINI,TIZIANA GAZZELLINI,N,103
12,5,6,MARIA LETIZIA SCALPELLI,MARIA LETIZIA SCALPELLI,N,103
13,10,4,GIANCARLO GIULIANELLI,GIANCARLO GIULIANELLI,N,103
13,10,2,GIOVANNI CHIUCCHI,GIOVANNI CHIUCCHI,N,103
13,10,1,BENEDETTA ABBADINI,BENEDETTA ABBADINI,N,103
13,10,3,LUDVINA CINTI,LUDVINA CINTI,N,103
13,10,5,ROMINA LEOMBRUNI,ROMINA LEOMBRUNI,N,103
13,10,6,PIETRO ANTONIO SICILIANO,PIETRO ANTONIO SICILIANO,N,103
14,12,1,GIAN-MARIO MERCORELLI,GIAN-MARIO MERCORELLI,N,103
14,12,3,FREDIANA CAPONE,FREDIANA CAPONE,N,103
14,12,2,RICCARDO ARBUATTI,RICCARDO ARBUATTI,N,103
14,12,4,MARIA ARCO BOIANO,MARIA ARCO BOIANO,N,103
14,12,5,ALESSANDRO NATALI,ALESSANDRO NATALI,N,103
14,12,6,CRISTINA BRUNELLI,CRISTINA BRUNELLI,N,103
15,2,1,VINCENZO ALESSANDRO LIPPO,VINCENZO ALESSANDRO LIPPO,N,103
15,2,6,TIZIANA RAMADORI,TIZIANA RAMADORI,N,103
15,2,2,ANNARITA BRAMUCCI,ANNARITA BRAMUCCI,N,103
15,2,3,GUGLIELMO MAGRI,GUGLIELMO MAGRI,N,103
15,2,4,PATRIZIA BIANCHINI,PATRIZIA BIANCHINI,N,103
15,2,5,MAURIZIO NARDOZZA,MAURIZIO NARDOZZA,N,103
16,11,4,BARBARA SALCOCCI,BARBARA SALCOCCI,N,103
16,11,2,KATIUSCIA MERLINI,KATIUSCIA MERLINI,N,103
16,11,5,MATTEO SIMONI,MATTEO SIMONI,N,103
16,11,3,ANTONIO PAGNANELLI,ANTONIO PAGNANELLI,N,103
16,11,6,FABIO TAFFETANI,FABIO TAFFETANI,N,103
16,11,1,ELISABETTA GIORGINI,ELISABETTA GIORGINI,N,103
17,4,1,PAOLA RAPONI,PAOLA RAPONI,N,103
17,4,2,FABIO MARZETTI,FABIO MARZETTI,N,103
17,4,3,MARCO AMAGLIANI,MARCO AMAGLIANI,N,103
17,4,4,ANDREA GENTILI,ANDREA GENTILI,N,103
17,4,5,SONIA MUZZI,SONIA MUZZI,N,103
17,4,6,ILENIA NERA,ILENIA NERA,N,103
18,3,1,STEFANIA SPURIO,STEFANIA SPURIO,N,103
18,3,2,FABIO SERVIDEI,FABIO SERVIDEI,N,103
1,1,1,ALESSANDRA CONTIGIANI,ALESSANDRA CONTIGIANI,N,104
1,1,2,DANIEL BONACCI,DANIEL BONACCI,N,104
1,1,3,ARIANNA VALERI,ARIANNA VALERI,N,104
1,1,4,GIANLUCA BALDINI,GIANLUCA BALDINI,N,104
2,18,5,VENANZO RONCHETTI,VENANZO RONCHETTI,N,104
2,18,1,SANDRO BISONNI,SANDRO BISONNI,N,104
2,18,2,FRANCESCO ACQUAROLI,FRANCESCO ACQUAROLI,N,104
2,18,3,SABRINA ERCOLANONI,SABRINA ERCOLANONI,N,104
2,18,4,GIULIA MESSERE,GIULIA MESSERE,N,104
2,18,6,ALESSANDRA ZAMPETTI,ALESSANDRA ZAMPETTI,N,104
3,14,1,FLAVIO CORRADINI,FLAVIO CORRADINI,N,104
3,14,2,NATALIA CONESTA',NATALIA CONESTA',N,104
3,14,3,FRANCESCO FIORDOMO,FRANCESCO FIORDOMO,N,104
3,14,4,MANILA ILARI,MANILA ILARI,N,104
3,14,5,LUCIA PISTELLI,LUCIA PISTELLI,N,104
3,14,6,MASSIMILIANO BUCCHI,MASSIMILIANO BUCCHI,N,104
4,15,1,FRANCESCO BRAVI,FRANCESCO BRAVI,N,104
4,15,2,PAOLA PETRELLI,PAOLA PETRELLI,N,104
4,15,3,CRISTIANA CECCHETTI,CRISTIANA CECCHETTI,N,104
4,15,4,GIOVANNI CHIARELLA,GIOVANNI CHIARELLA,N,104
4,15,5,ARIANA HOXHA,ARIANA HOXHA,N,104
4,15,6,MASSIMO LAMBIASE,MASSIMO LAMBIASE,N,104
5,16,3,SAURO SCAFICCHIA,SAURO SCAFICCHIA,N,104
5,16,2,LOREDANA RICCIO,LOREDANA RICCIO,N,104
5,16,5,GIOVANNA SALVUCCI,GIOVANNA SALVUCCI,N,104
5,16,6,ROMANO CARANCINI,ROMANO CARANCINI,N,104
5,16,1,FRANCESCO MICUCCI,FRANCESCO MICUCCI,N,104
5,16,4,ROBERTA PENNACCHIONI,ROBERTA PENNACCHIONI,N,104
6,17,1,STEFANO MASSIMILIANO GHIO,STEFANO MASSIMILIANO GHIO,N,104
6,17,2,STEFANO CARDINALI,STEFANO CARDINALI,N,104
6,17,3,CLAUDIA MARIA CURZI,CLAUDIA MARIA CURZI,N,104
6,17,4,LORETTA DICHIARA,LORETTA DICHIARA,N,104
6,17,5,GIACOMINO PIERGENTILI,GIACOMINO PIERGENTILI,N,104
6,17,6,SUSANNA VITARELLI,SUSANNA VITARELLI,N,104
7,13,1,MICHELE ACQUAVIVA,MICHELE ACQUAVIVA,N,104
7,13,2,MIHAELA ELENA CONSTANTIN,MIHAELA ELENA CONSTANTIN,N,104
7,13,3,BARBARA MORRESI,BARBARA MORRESI,N,104
7,13,4,ALESSANDRO ROSSI,ALESSANDRO ROSSI,N,104
8,8,4,GIUSEPPE PEZZANESI,GIUSEPPE PEZZANESI,N,104
8,8,1,ANNA MARIA TITTARELLI,ANNA MARIA TITTARELLI,N,104
8,8,2,DEBORAH PANTANA,DEBORAH PANTANA,N,104
8,8,3,FLAVIO ZURA,FLAVIO ZURA,N,104
8,8,5,PAOLA GIORGI,PAOLA GIORGI,N,104
8,8,6,WALTER ANTONELLI,WALTER ANTONELLI,N,104
9,6,4,RENZO MARINELLI,RENZO MARINELLI,N,104
9,6,5,ANNA MENGHI,ANNA MENGHI,N,104
9,6,1,LUIGI ZURA PUNTARONI,LUIGI ZURA PUNTARONI,N,104
9,6,2,EMANUELA ADDARIO,EMANUELA ADDARIO,N,104
9,6,3,MAIKA GABELLIERI detta MAICA,MAIKA GABELLIERI detta MAICA,N,104
9,6,6,FILIPPO SALTAMARTINI,FILIPPO SALTAMARTINI,N,104
10,9,5,GIANLUCA PASQUI,GIANLUCA PASQUI,N,104
10,9,2,SABRINA BAIOCCO,SABRINA BAIOCCO,N,104
10,9,3,RAFFAELE DELLE FAVE,RAFFAELE DELLE FAVE,N,104
10,9,1,FABRIZIO CIARAPICA,FABRIZIO CIARAPICA,N,104
10,9,4,NICOLETTA GOVERNATORI,NICOLETTA GOVERNATORI,N,104
10,9,6,TAMARA TORDINI,TAMARA TORDINI,N,104
11,7,1,LUCA MARCONI,LUCA MARCONI,N,104
11,7,2,LORENZO CIGNALI,LORENZO CIGNALI,N,104
11,7,3,PIERPAOLO FABBRACCI,PIERPAOLO FABBRACCI,N,104
11,7,4,SILVIA MEDORI,SILVIA MEDORI,N,104
11,7,5,ELENA POMPEI,ELENA POMPEI,N,104
11,7,6,ILENIA SABBATINI,ILENIA SABBATINI,N,104
12,5,1,PIERPAOLO BORRONI,PIERPAOLO BORRONI,N,104
12,5,3,TIZIANA GAZZELLINI,TIZIANA GAZZELLINI,N,104
12,5,4,ELENA LEONARDI,ELENA LEONARDI,N,104
12,5,5,SIMONE LIVI,SIMONE LIVI,N,104
12,5,2,FRANCESCO PIO COLOSI,FRANCESCO PIO COLOSI,N,104
12,5,6,MARIA LETIZIA SCALPELLI,MARIA LETIZIA SCALPELLI,N,104
13,10,3,LUDVINA CINTI,LUDVINA CINTI,N,104
13,10,4,GIANCARLO GIULIANELLI,GIANCARLO GIULIANELLI,N,104
13,10,1,BENEDETTA ABBADINI,BENEDETTA ABBADINI,N,104
13,10,2,GIOVANNI CHIUCCHI,GIOVANNI CHIUCCHI,N,104
13,10,5,ROMINA LEOMBRUNI,ROMINA LEOMBRUNI,N,104
13,10,6,PIETRO ANTONIO SICILIANO,PIETRO ANTONIO SICILIANO,N,104
14,12,1,GIAN-MARIO MERCORELLI,GIAN-MARIO MERCORELLI,N,104
14,12,2,RICCARDO ARBUATTI,RICCARDO ARBUATTI,N,104
14,12,3,FREDIANA CAPONE,FREDIANA CAPONE,N,104
14,12,4,MARIA ARCO BOIANO,MARIA ARCO BOIANO,N,104
14,12,5,ALESSANDRO NATALI,ALESSANDRO NATALI,N,104
14,12,6,CRISTINA BRUNELLI,CRISTINA BRUNELLI,N,104
15,2,1,VINCENZO ALESSANDRO LIPPO,VINCENZO ALESSANDRO LIPPO,N,104
15,2,2,ANNARITA BRAMUCCI,ANNARITA BRAMUCCI,N,104
15,2,3,GUGLIELMO MAGRI,GUGLIELMO MAGRI,N,104
15,2,4,PATRIZIA BIANCHINI,PATRIZIA BIANCHINI,N,104
15,2,5,MAURIZIO NARDOZZA,MAURIZIO NARDOZZA,N,104
15,2,6,TIZIANA RAMADORI,TIZIANA RAMADORI,N,104
16,11,1,ELISABETTA GIORGINI,ELISABETTA GIORGINI,N,104
16,11,2,KATIUSCIA MERLINI,KATIUSCIA MERLINI,N,104
16,11,3,ANTONIO PAGNANELLI,ANTONIO PAGNANELLI,N,104
16,11,4,BARBARA SALCOCCI,BARBARA SALCOCCI,N,104
16,11,5,MATTEO SIMONI,MATTEO SIMONI,N,104
16,11,6,FABIO TAFFETANI,FABIO TAFFETANI,N,104
17,4,1,PAOLA RAPONI,PAOLA RAPONI,N,104
17,4,2,FABIO MARZETTI,FABIO MARZETTI,N,104
17,4,3,MARCO AMAGLIANI,MARCO AMAGLIANI,N,104
17,4,4,ANDREA GENTILI,ANDREA GENTILI,N,104
17,4,5,SONIA MUZZI,SONIA MUZZI,N,104
17,4,6,ILENIA NERA,ILENIA NERA,N,104
18,3,1,STEFANIA SPURIO,STEFANIA SPURIO,N,104
18,3,2,FABIO SERVIDEI,FABIO SERVIDEI,N,104
1,1,1,ALESSANDRA CONTIGIANI,ALESSANDRA CONTIGIANI,N,105
1,1,2,DANIEL BONACCI,DANIEL BONACCI,N,105
1,1,3,ARIANNA VALERI,ARIANNA VALERI,N,105
1,1,4,GIANLUCA BALDINI,GIANLUCA BALDINI,N,105
2,18,1,SANDRO BISONNI,SANDRO BISONNI,N,105
2,18,5,VENANZO RONCHETTI,VENANZO RONCHETTI,N,105
2,18,6,ALESSANDRA ZAMPETTI,ALESSANDRA ZAMPETTI,N,105
2,18,2,FRANCESCO ACQUAROLI,FRANCESCO ACQUAROLI,N,105
2,18,3,SABRINA ERCOLANONI,SABRINA ERCOLANONI,N,105
2,18,4,GIULIA MESSERE,GIULIA MESSERE,N,105
3,14,1,FLAVIO CORRADINI,FLAVIO CORRADINI,N,105
3,14,5,LUCIA PISTELLI,LUCIA PISTELLI,N,105
3,14,3,FRANCESCO FIORDOMO,FRANCESCO FIORDOMO,N,105
3,14,2,NATALIA CONESTA',NATALIA CONESTA',N,105
3,14,4,MANILA ILARI,MANILA ILARI,N,105
3,14,6,MASSIMILIANO BUCCHI,MASSIMILIANO BUCCHI,N,105
4,15,1,FRANCESCO BRAVI,FRANCESCO BRAVI,N,105
4,15,2,PAOLA PETRELLI,PAOLA PETRELLI,N,105
4,15,3,CRISTIANA CECCHETTI,CRISTIANA CECCHETTI,N,105
4,15,4,GIOVANNI CHIARELLA,GIOVANNI CHIARELLA,N,105
4,15,5,ARIANA HOXHA,ARIANA HOXHA,N,105
4,15,6,MASSIMO LAMBIASE,MASSIMO LAMBIASE,N,105
5,16,3,SAURO SCAFICCHIA,SAURO SCAFICCHIA,N,105
5,16,2,LOREDANA RICCIO,LOREDANA RICCIO,N,105
5,16,5,GIOVANNA SALVUCCI,GIOVANNA SALVUCCI,N,105
5,16,1,FRANCESCO MICUCCI,FRANCESCO MICUCCI,N,105
5,16,4,ROBERTA PENNACCHIONI,ROBERTA PENNACCHIONI,N,105
5,16,6,ROMANO CARANCINI,ROMANO CARANCINI,N,105
6,17,2,STEFANO CARDINALI,STEFANO CARDINALI,N,105
6,17,1,STEFANO MASSIMILIANO GHIO,STEFANO MASSIMILIANO GHIO,N,105
6,17,3,CLAUDIA MARIA CURZI,CLAUDIA MARIA CURZI,N,105
6,17,4,LORETTA DICHIARA,LORETTA DICHIARA,N,105
6,17,5,GIACOMINO PIERGENTILI,GIACOMINO PIERGENTILI,N,105
6,17,6,SUSANNA VITARELLI,SUSANNA VITARELLI,N,105
7,13,1,MICHELE ACQUAVIVA,MICHELE ACQUAVIVA,N,105
7,13,2,MIHAELA ELENA CONSTANTIN,MIHAELA ELENA CONSTANTIN,N,105
7,13,3,BARBARA MORRESI,BARBARA MORRESI,N,105
7,13,4,ALESSANDRO ROSSI,ALESSANDRO ROSSI,N,105
8,8,4,GIUSEPPE PEZZANESI,GIUSEPPE PEZZANESI,N,105
8,8,5,PAOLA GIORGI,PAOLA GIORGI,N,105
8,8,2,DEBORAH PANTANA,DEBORAH PANTANA,N,105
8,8,6,WALTER ANTONELLI,WALTER ANTONELLI,N,105
8,8,1,ANNA MARIA TITTARELLI,ANNA MARIA TITTARELLI,N,105
8,8,3,FLAVIO ZURA,FLAVIO ZURA,N,105
9,6,4,RENZO MARINELLI,RENZO MARINELLI,N,105
9,6,5,ANNA MENGHI,ANNA MENGHI,N,105
9,6,2,EMANUELA ADDARIO,EMANUELA ADDARIO,N,105
9,6,1,LUIGI ZURA PUNTARONI,LUIGI ZURA PUNTARONI,N,105
9,6,6,FILIPPO SALTAMARTINI,FILIPPO SALTAMARTINI,N,105
9,6,3,MAIKA GABELLIERI detta MAICA,MAIKA GABELLIERI detta MAICA,N,105
10,9,5,GIANLUCA PASQUI,GIANLUCA PASQUI,N,105
10,9,2,SABRINA BAIOCCO,SABRINA BAIOCCO,N,105
10,9,1,FABRIZIO CIARAPICA,FABRIZIO CIARAPICA,N,105
10,9,6,TAMARA TORDINI,TAMARA TORDINI,N,105
10,9,3,RAFFAELE DELLE FAVE,RAFFAELE DELLE FAVE,N,105
10,9,4,NICOLETTA GOVERNATORI,NICOLETTA GOVERNATORI,N,105
11,7,1,LUCA MARCONI,LUCA MARCONI,N,105
11,7,6,ILENIA SABBATINI,ILENIA SABBATINI,N,105
11,7,2,LORENZO CIGNALI,LORENZO CIGNALI,N,105
11,7,3,PIERPAOLO FABBRACCI,PIERPAOLO FABBRACCI,N,105
11,7,4,SILVIA MEDORI,SILVIA MEDORI,N,105
11,7,5,ELENA POMPEI,ELENA POMPEI,N,105
12,5,2,FRANCESCO PIO COLOSI,FRANCESCO PIO COLOSI,N,105
12,5,4,ELENA LEONARDI,ELENA LEONARDI,N,105
12,5,1,PIERPAOLO BORRONI,PIERPAOLO BORRONI,N,105
12,5,5,SIMONE LIVI,SIMONE LIVI,N,105
12,5,6,MARIA LETIZIA SCALPELLI,MARIA LETIZIA SCALPELLI,N,105
12,5,3,TIZIANA GAZZELLINI,TIZIANA GAZZELLINI,N,105
13,10,2,GIOVANNI CHIUCCHI,GIOVANNI CHIUCCHI,N,105
13,10,4,GIANCARLO GIULIANELLI,GIANCARLO GIULIANELLI,N,105
13,10,3,LUDVINA CINTI,LUDVINA CINTI,N,105
13,10,6,PIETRO ANTONIO SICILIANO,PIETRO ANTONIO SICILIANO,N,105
13,10,1,BENEDETTA ABBADINI,BENEDETTA ABBADINI,N,105
13,10,5,ROMINA LEOMBRUNI,ROMINA LEOMBRUNI,N,105
14,12,1,GIAN-MARIO MERCORELLI,GIAN-MARIO MERCORELLI,N,105
14,12,3,FREDIANA CAPONE,FREDIANA CAPONE,N,105
14,12,4,MARIA ARCO BOIANO,MARIA ARCO BOIANO,N,105
14,12,2,RICCARDO ARBUATTI,RICCARDO ARBUATTI,N,105
14,12,5,ALESSANDRO NATALI,ALESSANDRO NATALI,N,105
14,12,6,CRISTINA BRUNELLI,CRISTINA BRUNELLI,N,105
15,2,1,VINCENZO ALESSANDRO LIPPO,VINCENZO ALESSANDRO LIPPO,N,105
15,2,2,ANNARITA BRAMUCCI,ANNARITA BRAMUCCI,N,105
15,2,3,GUGLIELMO MAGRI,GUGLIELMO MAGRI,N,105
15,2,4,PATRIZIA BIANCHINI,PATRIZIA BIANCHINI,N,105
15,2,5,MAURIZIO NARDOZZA,MAURIZIO NARDOZZA,N,105
15,2,6,TIZIANA RAMADORI,TIZIANA RAMADORI,N,105
16,11,2,KATIUSCIA MERLINI,KATIUSCIA MERLINI,N,105
16,11,4,BARBARA SALCOCCI,BARBARA SALCOCCI,N,105
16,11,5,MATTEO SIMONI,MATTEO SIMONI,N,105
16,11,6,FABIO TAFFETANI,FABIO TAFFETANI,N,105
16,11,1,ELISABETTA GIORGINI,ELISABETTA GIORGINI,N,105
16,11,3,ANTONIO PAGNANELLI,ANTONIO PAGNANELLI,N,105
17,4,1,PAOLA RAPONI,PAOLA RAPONI,N,105
17,4,2,FABIO MARZETTI,FABIO MARZETTI,N,105
17,4,3,MARCO AMAGLIANI,MARCO AMAGLIANI,N,105
17,4,4,ANDREA GENTILI,ANDREA GENTILI,N,105
17,4,5,SONIA MUZZI,SONIA MUZZI,N,105
17,4,6,ILENIA NERA,ILENIA NERA,N,105
18,3,1,STEFANIA SPURIO,STEFANIA SPURIO,N,105
18,3,2,FABIO SERVIDEI,FABIO SERVIDEI,N,105
1,1,1,ALESSANDRA CONTIGIANI,ALESSANDRA CONTIGIANI,N,106
1,1,2,DANIEL BONACCI,DANIEL BONACCI,N,106
1,1,3,ARIANNA VALERI,ARIANNA VALERI,N,106
1,1,4,GIANLUCA BALDINI,GIANLUCA BALDINI,N,106
2,18,5,VENANZO RONCHETTI,VENANZO RONCHETTI,N,106
2,18,6,ALESSANDRA ZAMPETTI,ALESSANDRA ZAMPETTI,N,106
2,18,1,SANDRO BISONNI,SANDRO BISONNI,N,106
2,18,2,FRANCESCO ACQUAROLI,FRANCESCO ACQUAROLI,N,106
2,18,3,SABRINA ERCOLANONI,SABRINA ERCOLANONI,N,106
2,18,4,GIULIA MESSERE,GIULIA MESSERE,N,106
3,14,1,FLAVIO CORRADINI,FLAVIO CORRADINI,N,106
3,14,5,LUCIA PISTELLI,LUCIA PISTELLI,N,106
3,14,3,FRANCESCO FIORDOMO,FRANCESCO FIORDOMO,N,106
3,14,2,NATALIA CONESTA',NATALIA CONESTA',N,106
3,14,4,MANILA ILARI,MANILA ILARI,N,106
3,14,6,MASSIMILIANO BUCCHI,MASSIMILIANO BUCCHI,N,106
4,15,1,FRANCESCO BRAVI,FRANCESCO BRAVI,N,106
4,15,4,GIOVANNI CHIARELLA,GIOVANNI CHIARELLA,N,106
4,15,5,ARIANA HOXHA,ARIANA HOXHA,N,106
4,15,3,CRISTIANA CECCHETTI,CRISTIANA CECCHETTI,N,106
4,15,6,MASSIMO LAMBIASE,MASSIMO LAMBIASE,N,106
4,15,2,PAOLA PETRELLI,PAOLA PETRELLI,N,106
5,16,3,SAURO SCAFICCHIA,SAURO SCAFICCHIA,N,106
5,16,2,LOREDANA RICCIO,LOREDANA RICCIO,N,106
5,16,5,GIOVANNA SALVUCCI,GIOVANNA SALVUCCI,N,106
5,16,6,ROMANO CARANCINI,ROMANO CARANCINI,N,106
5,16,1,FRANCESCO MICUCCI,FRANCESCO MICUCCI,N,106
5,16,4,ROBERTA PENNACCHIONI,ROBERTA PENNACCHIONI,N,106
6,17,3,CLAUDIA MARIA CURZI,CLAUDIA MARIA CURZI,N,106
6,17,6,SUSANNA VITARELLI,SUSANNA VITARELLI,N,106
6,17,1,STEFANO MASSIMILIANO GHIO,STEFANO MASSIMILIANO GHIO,N,106
6,17,2,STEFANO CARDINALI,STEFANO CARDINALI,N,106
6,17,5,GIACOMINO PIERGENTILI,GIACOMINO PIERGENTILI,N,106
6,17,4,LORETTA DICHIARA,LORETTA DICHIARA,N,106
7,13,4,ALESSANDRO ROSSI,ALESSANDRO ROSSI,N,106
7,13,1,MICHELE ACQUAVIVA,MICHELE ACQUAVIVA,N,106
7,13,2,MIHAELA ELENA CONSTANTIN,MIHAELA ELENA CONSTANTIN,N,106
7,13,3,BARBARA MORRESI,BARBARA MORRESI,N,106
8,8,2,DEBORAH PANTANA,DEBORAH PANTANA,N,106
8,8,4,GIUSEPPE PEZZANESI,GIUSEPPE PEZZANESI,N,106
8,8,5,PAOLA GIORGI,PAOLA GIORGI,N,106
8,8,1,ANNA MARIA TITTARELLI,ANNA MARIA TITTARELLI,N,106
8,8,6,WALTER ANTONELLI,WALTER ANTONELLI,N,106
8,8,3,FLAVIO ZURA,FLAVIO ZURA,N,106
9,6,4,RENZO MARINELLI,RENZO MARINELLI,N,106
9,6,5,ANNA MENGHI,ANNA MENGHI,N,106
9,6,1,LUIGI ZURA PUNTARONI,LUIGI ZURA PUNTARONI,N,106
9,6,2,EMANUELA ADDARIO,EMANUELA ADDARIO,N,106
9,6,6,FILIPPO SALTAMARTINI,FILIPPO SALTAMARTINI,N,106
9,6,3,MAIKA GABELLIERI detta MAICA,MAIKA GABELLIERI detta MAICA,N,106
10,9,5,GIANLUCA PASQUI,GIANLUCA PASQUI,N,106
10,9,4,NICOLETTA GOVERNATORI,NICOLETTA GOVERNATORI,N,106
10,9,6,TAMARA TORDINI,TAMARA TORDINI,N,106
10,9,1,FABRIZIO CIARAPICA,FABRIZIO CIARAPICA,N,106
10,9,2,SABRINA BAIOCCO,SABRINA BAIOCCO,N,106
10,9,3,RAFFAELE DELLE FAVE,RAFFAELE DELLE FAVE,N,106
11,7,1,LUCA MARCONI,LUCA MARCONI,N,106
11,7,6,ILENIA SABBATINI,ILENIA SABBATINI,N,106
11,7,2,LORENZO CIGNALI,LORENZO CIGNALI,N,106
11,7,3,PIERPAOLO FABBRACCI,PIERPAOLO FABBRACCI,N,106
11,7,4,SILVIA MEDORI,SILVIA MEDORI,N,106
11,7,5,ELENA POMPEI,ELENA POMPEI,N,106
12,5,4,ELENA LEONARDI,ELENA LEONARDI,N,106
12,5,1,PIERPAOLO BORRONI,PIERPAOLO BORRONI,N,106
12,5,2,FRANCESCO PIO COLOSI,FRANCESCO PIO COLOSI,N,106
12,5,3,TIZIANA GAZZELLINI,TIZIANA GAZZELLINI,N,106
12,5,5,SIMONE LIVI,SIMONE LIVI,N,106
12,5,6,MARIA LETIZIA SCALPELLI,MARIA LETIZIA SCALPELLI,N,106
13,10,3,LUDVINA CINTI,LUDVINA CINTI,N,106
13,10,4,GIANCARLO GIULIANELLI,GIANCARLO GIULIANELLI,N,106
13,10,6,PIETRO ANTONIO SICILIANO,PIETRO ANTONIO SICILIANO,N,106
13,10,1,BENEDETTA ABBADINI,BENEDETTA ABBADINI,N,106
13,10,2,GIOVANNI CHIUCCHI,GIOVANNI CHIUCCHI,N,106
13,10,5,ROMINA LEOMBRUNI,ROMINA LEOMBRUNI,N,106
14,12,1,GIAN-MARIO MERCORELLI,GIAN-MARIO MERCORELLI,N,106
14,12,5,ALESSANDRO NATALI,ALESSANDRO NATALI,N,106
14,12,6,CRISTINA BRUNELLI,CRISTINA BRUNELLI,N,106
14,12,2,RICCARDO ARBUATTI,RICCARDO ARBUATTI,N,106
14,12,3,FREDIANA CAPONE,FREDIANA CAPONE,N,106
14,12,4,MARIA ARCO BOIANO,MARIA ARCO BOIANO,N,106
15,2,1,VINCENZO ALESSANDRO LIPPO,VINCENZO ALESSANDRO LIPPO,N,106
15,2,2,ANNARITA BRAMUCCI,ANNARITA BRAMUCCI,N,106
15,2,3,GUGLIELMO MAGRI,GUGLIELMO MAGRI,N,106
15,2,4,PATRIZIA BIANCHINI,PATRIZIA BIANCHINI,N,106
15,2,5,MAURIZIO NARDOZZA,MAURIZIO NARDOZZA,N,106
15,2,6,TIZIANA RAMADORI,TIZIANA RAMADORI,N,106
16,11,6,FABIO TAFFETANI,FABIO TAFFETANI,N,106
16,11,1,ELISABETTA GIORGINI,ELISABETTA GIORGINI,N,106
16,11,2,KATIUSCIA MERLINI,KATIUSCIA MERLINI,N,106
16,11,3,ANTONIO PAGNANELLI,ANTONIO PAGNANELLI,N,106
16,11,4,BARBARA SALCOCCI,BARBARA SALCOCCI,N,106
16,11,5,MATTEO SIMONI,MATTEO SIMONI,N,106
17,4,1,PAOLA RAPONI,PAOLA RAPONI,N,106
17,4,2,FABIO MARZETTI,FABIO MARZETTI,N,106
17,4,3,MARCO AMAGLIANI,MARCO AMAGLIANI,N,106
17,4,4,ANDREA GENTILI,ANDREA GENTILI,N,106
17,4,5,SONIA MUZZI,SONIA MUZZI,N,106
17,4,6,ILENIA NERA,ILENIA NERA,N,106
18,3,1,STEFANIA SPURIO,STEFANIA SPURIO,N,106
18,3,2,FABIO SERVIDEI,FABIO SERVIDEI,N,106
1,1,1,ALESSANDRA CONTIGIANI,ALESSANDRA CONTIGIANI,N,107
1,1,2,DANIEL BONACCI,DANIEL BONACCI,N,107
1,1,3,ARIANNA VALERI,ARIANNA VALERI,N,107
1,1,4,GIANLUCA BALDINI,GIANLUCA BALDINI,N,107
2,18,5,VENANZO RONCHETTI,VENANZO RONCHETTI,N,107
