CODICE ISTAT,cogn,nome,a_nome,d_nasc,l_nasc,posC,desc_lis_r,img_lis_r,voti,perc,tot_vot_lis,perc_lis,IDPROVINCIAISTAT,IDREGIONE,Denominazione Regione,Denominazione dell'Unità territoriale sovracomunale (valida a fini statistici)
026056,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,2671,75.88,2356,75.88,026,05,Veneto,Treviso
026056,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,604,17.16,587,18.90,026,05,Veneto,Treviso
026056,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,98,2.78,61,1.96,026,05,Veneto,Treviso
026056,GIROTTO,PAOLO,,19610718000000,PADOVA,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-05R.png,38,1.08,24,0.77,026,05,Veneto,Treviso
026056,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,35,0.99,31,1.00,026,05,Veneto,Treviso
026056,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,24,0.68,22,0.71,026,05,Veneto,Treviso
026056,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,22,0.63,14,0.45,026,05,Veneto,Treviso
026056,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,20,0.57,7,0.23,026,05,Veneto,Treviso
026056,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,8,0.23,3,0.10,026,05,Veneto,Treviso
026057,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,4552,81.97,4102,83.12,026,05,Veneto,Treviso
026057,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,541,9.74,471,9.54,026,05,Veneto,Treviso
026057,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,140,2.52,103,2.09,026,05,Veneto,Treviso
026057,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,135,2.43,136,2.76,026,05,Veneto,Treviso
026057,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,57,1.03,47,0.95,026,05,Veneto,Treviso
026057,GIROTTO,PAOLO,,19610718000000,PADOVA,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-05R.png,52,0.94,33,0.67,026,05,Veneto,Treviso
026057,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,34,0.61,15,0.30,026,05,Veneto,Treviso
026057,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,27,0.49,16,0.32,026,05,Veneto,Treviso
026057,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,15,0.27,12,0.24,026,05,Veneto,Treviso
026058,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,3427,84.51,2767,83.32,026,05,Veneto,Treviso
026058,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,325,8.01,296,8.91,026,05,Veneto,Treviso
026058,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,135,3.33,145,4.37,026,05,Veneto,Treviso
026058,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,89,2.19,54,1.63,026,05,Veneto,Treviso
026058,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,21,0.52,16,0.48,026,05,Veneto,Treviso
026058,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,17,0.42,12,0.36,026,05,Veneto,Treviso
026058,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,17,0.42,16,0.48,026,05,Veneto,Treviso
026058,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,12,0.30,9,0.27,026,05,Veneto,Treviso
026058,GIROTTO,PAOLO,,19610718000000,PADOVA,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-05R.png,12,0.30,6,0.18,026,05,Veneto,Treviso
026059,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,5323,77.88,4477,77.97,026,05,Veneto,Treviso
026059,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,1054,15.42,944,16.44,026,05,Veneto,Treviso
026059,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,167,2.44,114,1.99,026,05,Veneto,Treviso
026059,GIROTTO,PAOLO,,19610718000000,PADOVA,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-05R.png,72,1.05,43,0.75,026,05,Veneto,Treviso
026059,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,67,0.98,55,0.96,026,05,Veneto,Treviso
026059,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,50,0.73,47,0.82,026,05,Veneto,Treviso
026059,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,42,0.61,22,0.38,026,05,Veneto,Treviso
026059,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,39,0.57,23,0.40,026,05,Veneto,Treviso
026059,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,21,0.31,17,0.30,026,05,Veneto,Treviso
026060,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,339,86.04,314,87.96,026,05,Veneto,Treviso
026060,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,35,8.88,29,8.12,026,05,Veneto,Treviso
026060,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,12,3.05,8,2.24,026,05,Veneto,Treviso
026060,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,3,0.76,1,0.28,026,05,Veneto,Treviso
026060,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,2,0.51,2,0.56,026,05,Veneto,Treviso
026060,GIROTTO,PAOLO,,19610718000000,PADOVA,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-05R.png,2,0.51,2,0.56,026,05,Veneto,Treviso
026060,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,1,0.25,1,0.28,026,05,Veneto,Treviso
026060,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,0,0,0,0,026,05,Veneto,Treviso
026060,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,0,0,0,0,026,05,Veneto,Treviso
026061,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,820,82.58,701,84.66,026,05,Veneto,Treviso
026061,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,109,10.98,88,10.63,026,05,Veneto,Treviso
026061,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,16,1.61,11,1.33,026,05,Veneto,Treviso
026061,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,13,1.31,10,1.21,026,05,Veneto,Treviso
026061,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,12,1.21,9,1.09,026,05,Veneto,Treviso
026061,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,11,1.11,3,0.36,026,05,Veneto,Treviso
026061,GIROTTO,PAOLO,,19610718000000,PADOVA,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-05R.png,6,0.60,4,0.48,026,05,Veneto,Treviso
026061,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,5,0.50,1,0.12,026,05,Veneto,Treviso
026061,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,1,0.10,1,0.12,026,05,Veneto,Treviso
026062,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,2110,79.95,1706,80.89,026,05,Veneto,Treviso
026062,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,333,12.62,282,13.37,026,05,Veneto,Treviso
026062,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,64,2.43,34,1.61,026,05,Veneto,Treviso
026062,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,36,1.36,27,1.28,026,05,Veneto,Treviso
026062,GIROTTO,PAOLO,,19610718000000,PADOVA,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-05R.png,34,1.29,19,0.90,026,05,Veneto,Treviso
026062,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,17,0.64,7,0.33,026,05,Veneto,Treviso
026062,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,17,0.64,8,0.38,026,05,Veneto,Treviso
026062,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,15,0.57,17,0.81,026,05,Veneto,Treviso
026062,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,13,0.49,9,0.43,026,05,Veneto,Treviso
026063,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,6703,75.13,5619,75.54,026,05,Veneto,Treviso
026063,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,1547,17.34,1365,18.35,026,05,Veneto,Treviso
026063,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,254,2.85,168,2.26,026,05,Veneto,Treviso
026063,GIROTTO,PAOLO,,19610718000000,PADOVA,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-05R.png,123,1.38,78,1.05,026,05,Veneto,Treviso
026063,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,81,0.91,66,0.89,026,05,Veneto,Treviso
026063,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,75,0.84,44,0.59,026,05,Veneto,Treviso
026063,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,54,0.61,34,0.46,026,05,Veneto,Treviso
026063,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,46,0.52,42,0.56,026,05,Veneto,Treviso
026063,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,39,0.44,22,0.30,026,05,Veneto,Treviso
026064,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,4266,82.13,3820,83.74,026,05,Veneto,Treviso
026064,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,562,10.82,504,11.05,026,05,Veneto,Treviso
026064,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,153,2.95,102,2.24,026,05,Veneto,Treviso
026064,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,64,1.23,56,1.23,026,05,Veneto,Treviso
026064,GIROTTO,PAOLO,,19610718000000,PADOVA,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-05R.png,60,1.16,36,0.79,026,05,Veneto,Treviso
026064,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,27,0.52,14,0.31,026,05,Veneto,Treviso
026064,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,22,0.42,10,0.22,026,05,Veneto,Treviso
026064,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,22,0.42,14,0.31,026,05,Veneto,Treviso
026064,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,18,0.35,6,0.13,026,05,Veneto,Treviso
026065,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,766,84.45,689,85.38,026,05,Veneto,Treviso
026065,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,72,7.94,61,7.56,026,05,Veneto,Treviso
026065,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,29,3.20,28,3.47,026,05,Veneto,Treviso
026065,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,14,1.54,9,1.12,026,05,Veneto,Treviso
026065,GIROTTO,PAOLO,,19610718000000,PADOVA,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-05R.png,8,0.88,7,0.87,026,05,Veneto,Treviso
026065,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,7,0.77,4,0.50,026,05,Veneto,Treviso
026065,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,7,0.77,6,0.74,026,05,Veneto,Treviso
026065,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,3,0.33,3,0.37,026,05,Veneto,Treviso
026065,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,1,0.11,0,0,026,05,Veneto,Treviso
026066,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,3801,82.85,3285,83.78,026,05,Veneto,Treviso
026066,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,466,10.16,410,10.46,026,05,Veneto,Treviso
026066,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,121,2.64,82,2.09,026,05,Veneto,Treviso
026066,GIROTTO,PAOLO,,19610718000000,PADOVA,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-05R.png,65,1.42,48,1.22,026,05,Veneto,Treviso
026066,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,49,1.07,48,1.22,026,05,Veneto,Treviso
026066,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,36,0.78,26,0.66,026,05,Veneto,Treviso
026066,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,17,0.37,7,0.18,026,05,Veneto,Treviso
026066,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,17,0.37,5,0.13,026,05,Veneto,Treviso
026066,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,16,0.35,10,0.26,026,05,Veneto,Treviso
026067,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,811,75.87,674,75.56,026,05,Veneto,Treviso
026067,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,157,14.69,142,15.92,026,05,Veneto,Treviso
026067,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,29,2.71,23,2.58,026,05,Veneto,Treviso
026067,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,17,1.59,12,1.35,026,05,Veneto,Treviso
026067,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,14,1.31,10,1.12,026,05,Veneto,Treviso
026067,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,13,1.22,13,1.46,026,05,Veneto,Treviso
026067,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,12,1.12,7,0.78,026,05,Veneto,Treviso
026067,GIROTTO,PAOLO,,19610718000000,PADOVA,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-05R.png,10,0.94,7,0.78,026,05,Veneto,Treviso
026067,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,6,0.56,4,0.45,026,05,Veneto,Treviso
026068,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,4761,84.09,4110,85.04,026,05,Veneto,Treviso
026068,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,511,9.03,440,9.10,026,05,Veneto,Treviso
026068,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,132,2.33,88,1.82,026,05,Veneto,Treviso
026068,GIROTTO,PAOLO,,19610718000000,PADOVA,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-05R.png,92,1.62,67,1.39,026,05,Veneto,Treviso
026068,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,65,1.15,62,1.28,026,05,Veneto,Treviso
026068,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,32,0.57,20,0.41,026,05,Veneto,Treviso
026068,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,28,0.49,20,0.41,026,05,Veneto,Treviso
026068,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,22,0.39,15,0.31,026,05,Veneto,Treviso
026068,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,19,0.34,11,0.23,026,05,Veneto,Treviso
026069,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,6008,76.39,4989,76.01,026,05,Veneto,Treviso
026069,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,908,11.54,806,12.28,026,05,Veneto,Treviso
026069,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,562,7.15,495,7.54,026,05,Veneto,Treviso
026069,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,187,2.38,118,1.80,026,05,Veneto,Treviso
026069,GIROTTO,PAOLO,,19610718000000,PADOVA,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-05R.png,69,0.88,48,0.73,026,05,Veneto,Treviso
026069,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,37,0.47,42,0.64,026,05,Veneto,Treviso
026069,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,35,0.45,22,0.34,026,05,Veneto,Treviso
026069,BARTELLE,PATRIZIA,,19610226000000,CAVARZERE (VE),7,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-7-05R.png,32,0.41,20,0.30,026,05,Veneto,Treviso
026069,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,27,0.34,24,0.37,026,05,Veneto,Treviso
026070,ZAIA,LUCA,,19680327000000,CONEGLIANO TV,3,ELEZIONI REGIONALI VENETO 2020,7-20200920000000-3-05R.png,2771,83.44,2300,83.55,026,05,Veneto,Treviso
026070,LORENZONI,ARTURO,,19660919000000,PADOVA,5,VENETO 2020 LORENZONI IL PRESIDENTE,7-20200920000000-5-05R.png,312,9.39,260,9.44,026,05,Veneto,Treviso
026070,CAPPELLETTI,ENRICO,,19680205000000,PADOVA,6,MOVIMENTO 5 STELLE,7-20200920000000-6-05R.png,114,3.43,92,3.34,026,05,Veneto,Treviso
026070,SBROLLINI,DANIELA,,19710930000000,LATIANO BR,9,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-9-05R.png,31,0.93,30,1.09,026,05,Veneto,Treviso
026070,RUBINATO,SIMONETTA,,19631222000000,TREVISO,2,CONSULTAZIONE ELETTORALE REGIONALE 20-21 SETTEMBRE 2020,7-20200920000000-2-05R.png,28,0.84,24,0.87,026,05,Veneto,Treviso
026070,BENVEGNU',PAOLO,,19520318000000,CESSALTO TV,4,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-4-05R.png,18,0.54,8,0.29,026,05,Veneto,Treviso
026070,GUADAGNINI,ANTONIO,,19660825000000,BASSANO DEL GRAPPA (VI),8,ANTONIO GUADAGNINI PER IL VENETO PRESIDENTE,7-20200920000000-8-05R.png,17,0.51,17,0.62,026,05,Veneto,Treviso
