CODICE ISTAT,posC,ln,pos,desc_lis_c,img_lis_c,voti,perc,IDPROVINCIAISTAT,IDREGIONE,Denominazione Regione,Denominazione dell'Unità territoriale sovracomunale (valida a fini statistici)
024091,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-090.png,20,0.55,024,05,Veneto,Vicenza
024091,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-090.png,13,0.36,024,05,Veneto,Vicenza
024091,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-090.png,17,0.47,024,05,Veneto,Vicenza
024091,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-090.png,15,0.41,024,05,Veneto,Vicenza
024094,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-090.png,250,36.02,024,05,Veneto,Vicenza
024094,3,1,12,FRATELLI D'ITALIA,7-20200920000000-12-090.png,182,26.22,024,05,Veneto,Vicenza
024094,3,2,11,LEGA SALVINI,7-20200920000000-11-090.png,133,19.16,024,05,Veneto,Vicenza
024094,3,3,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-090.png,11,1.59,024,05,Veneto,Vicenza
024094,3,4,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-090.png,8,1.15,024,05,Veneto,Vicenza
024094,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-090.png,39,5.62,024,05,Veneto,Vicenza
024094,5,1,14,EUROPA VERDE,7-20200920000000-14-090.png,18,2.59,024,05,Veneto,Vicenza
024094,5,2,2,SANCA AUTONOMIA,7-20200920000000-2-090.png,3,0.43,024,05,Veneto,Vicenza
024094,5,3,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-090.png,3,0.43,024,05,Veneto,Vicenza
024094,5,4,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-090.png,2,0.29,024,05,Veneto,Vicenza
024094,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-090.png,28,4.03,024,05,Veneto,Vicenza
024094,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-090.png,9,1.30,024,05,Veneto,Vicenza
024094,1,0,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-090.png,2,0.29,024,05,Veneto,Vicenza
024094,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-090.png,2,0.29,024,05,Veneto,Vicenza
024094,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-090.png,2,0.29,024,05,Veneto,Vicenza
024094,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-090.png,0,0,024,05,Veneto,Vicenza
024094,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-090.png,2,0.29,024,05,Veneto,Vicenza
024095,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-090.png,960,35.69,024,05,Veneto,Vicenza
024095,3,1,11,LEGA SALVINI,7-20200920000000-11-090.png,551,20.48,024,05,Veneto,Vicenza
024095,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-090.png,260,9.67,024,05,Veneto,Vicenza
024095,3,3,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-090.png,26,0.97,024,05,Veneto,Vicenza
024095,3,4,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-090.png,24,0.89,024,05,Veneto,Vicenza
024095,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-090.png,444,16.51,024,05,Veneto,Vicenza
024095,5,1,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-090.png,209,7.77,024,05,Veneto,Vicenza
024095,5,2,14,EUROPA VERDE,7-20200920000000-14-090.png,57,2.12,024,05,Veneto,Vicenza
024095,5,3,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-090.png,24,0.89,024,05,Veneto,Vicenza
024095,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-090.png,1,0.04,024,05,Veneto,Vicenza
024095,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-090.png,57,2.12,024,05,Veneto,Vicenza
024095,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-090.png,22,0.82,024,05,Veneto,Vicenza
024095,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-090.png,15,0.56,024,05,Veneto,Vicenza
024095,1,0,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-090.png,13,0.48,024,05,Veneto,Vicenza
024095,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-090.png,15,0.56,024,05,Veneto,Vicenza
024095,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-090.png,7,0.26,024,05,Veneto,Vicenza
024095,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-090.png,5,0.19,024,05,Veneto,Vicenza
024096,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-090.png,754,44.02,024,05,Veneto,Vicenza
024096,3,1,11,LEGA SALVINI,7-20200920000000-11-090.png,264,15.41,024,05,Veneto,Vicenza
024096,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-090.png,155,9.05,024,05,Veneto,Vicenza
024096,3,3,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-090.png,19,1.11,024,05,Veneto,Vicenza
024096,3,4,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-090.png,9,0.53,024,05,Veneto,Vicenza
024096,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-090.png,245,14.30,024,05,Veneto,Vicenza
024096,5,1,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-090.png,139,8.11,024,05,Veneto,Vicenza
024096,5,2,14,EUROPA VERDE,7-20200920000000-14-090.png,18,1.05,024,05,Veneto,Vicenza
024096,5,3,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-090.png,17,0.99,024,05,Veneto,Vicenza
024096,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-090.png,2,0.12,024,05,Veneto,Vicenza
024096,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-090.png,41,2.39,024,05,Veneto,Vicenza
024096,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-090.png,14,0.82,024,05,Veneto,Vicenza
024096,1,0,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-090.png,13,0.76,024,05,Veneto,Vicenza
024096,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-090.png,8,0.47,024,05,Veneto,Vicenza
024096,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-090.png,7,0.41,024,05,Veneto,Vicenza
024096,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-090.png,6,0.35,024,05,Veneto,Vicenza
024096,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-090.png,2,0.12,024,05,Veneto,Vicenza
024097,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-090.png,1158,44.59,024,05,Veneto,Vicenza
024097,3,1,11,LEGA SALVINI,7-20200920000000-11-090.png,528,20.33,024,05,Veneto,Vicenza
024097,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-090.png,261,10.05,024,05,Veneto,Vicenza
024097,3,3,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-090.png,29,1.12,024,05,Veneto,Vicenza
024097,3,4,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-090.png,28,1.08,024,05,Veneto,Vicenza
024097,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-090.png,318,12.24,024,05,Veneto,Vicenza
024097,5,1,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-090.png,82,3.16,024,05,Veneto,Vicenza
024097,5,2,14,EUROPA VERDE,7-20200920000000-14-090.png,49,1.89,024,05,Veneto,Vicenza
024097,5,3,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-090.png,12,0.46,024,05,Veneto,Vicenza
024097,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-090.png,4,0.15,024,05,Veneto,Vicenza
024097,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-090.png,33,1.27,024,05,Veneto,Vicenza
024097,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-090.png,35,1.35,024,05,Veneto,Vicenza
024097,1,0,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-090.png,21,0.81,024,05,Veneto,Vicenza
024097,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-090.png,16,0.62,024,05,Veneto,Vicenza
024097,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-090.png,7,0.27,024,05,Veneto,Vicenza
024097,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-090.png,9,0.35,024,05,Veneto,Vicenza
024097,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-090.png,7,0.27,024,05,Veneto,Vicenza
024098,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-090.png,1354,49.42,024,05,Veneto,Vicenza
024098,3,1,11,LEGA SALVINI,7-20200920000000-11-090.png,538,19.64,024,05,Veneto,Vicenza
024098,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-090.png,241,8.80,024,05,Veneto,Vicenza
024098,3,3,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-090.png,44,1.61,024,05,Veneto,Vicenza
024098,3,4,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-090.png,42,1.53,024,05,Veneto,Vicenza
024098,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-090.png,162,5.91,024,05,Veneto,Vicenza
024098,5,1,14,EUROPA VERDE,7-20200920000000-14-090.png,141,5.15,024,05,Veneto,Vicenza
024098,5,2,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-090.png,8,0.29,024,05,Veneto,Vicenza
024098,5,3,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-090.png,6,0.22,024,05,Veneto,Vicenza
024098,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-090.png,2,0.07,024,05,Veneto,Vicenza
024098,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-090.png,140,5.11,024,05,Veneto,Vicenza
024098,1,0,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-090.png,15,0.55,024,05,Veneto,Vicenza
024098,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-090.png,20,0.73,024,05,Veneto,Vicenza
024098,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-090.png,4,0.15,024,05,Veneto,Vicenza
024098,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-090.png,10,0.36,024,05,Veneto,Vicenza
024098,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-090.png,5,0.18,024,05,Veneto,Vicenza
024098,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-090.png,8,0.29,024,05,Veneto,Vicenza
024099,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-090.png,740,58.08,024,05,Veneto,Vicenza
024099,3,1,11,LEGA SALVINI,7-20200920000000-11-090.png,197,15.46,024,05,Veneto,Vicenza
024099,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-090.png,129,10.13,024,05,Veneto,Vicenza
024099,3,3,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-090.png,31,2.43,024,05,Veneto,Vicenza
024099,3,4,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-090.png,14,1.10,024,05,Veneto,Vicenza
024099,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-090.png,98,7.69,024,05,Veneto,Vicenza
024099,5,1,14,EUROPA VERDE,7-20200920000000-14-090.png,16,1.26,024,05,Veneto,Vicenza
024099,5,2,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-090.png,6,0.47,024,05,Veneto,Vicenza
024099,5,3,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-090.png,5,0.39,024,05,Veneto,Vicenza
024099,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-090.png,0,0,024,05,Veneto,Vicenza
024099,1,0,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-090.png,9,0.71,024,05,Veneto,Vicenza
024099,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-090.png,6,0.47,024,05,Veneto,Vicenza
024099,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-090.png,8,0.63,024,05,Veneto,Vicenza
024099,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-090.png,5,0.39,024,05,Veneto,Vicenza
024099,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-090.png,3,0.24,024,05,Veneto,Vicenza
024099,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-090.png,6,0.47,024,05,Veneto,Vicenza
024099,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-090.png,1,0.08,024,05,Veneto,Vicenza
024100,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-090.png,6196,38.63,024,05,Veneto,Vicenza
024100,3,1,11,LEGA SALVINI,7-20200920000000-11-090.png,2421,15.09,024,05,Veneto,Vicenza
024100,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-090.png,1311,8.17,024,05,Veneto,Vicenza
024100,3,3,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-090.png,209,1.30,024,05,Veneto,Vicenza
024100,3,4,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-090.png,152,0.95,024,05,Veneto,Vicenza
024100,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-090.png,2422,15.10,024,05,Veneto,Vicenza
024100,5,1,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-090.png,1927,12.01,024,05,Veneto,Vicenza
024100,5,2,14,EUROPA VERDE,7-20200920000000-14-090.png,257,1.60,024,05,Veneto,Vicenza
024100,5,3,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-090.png,97,0.60,024,05,Veneto,Vicenza
024100,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-090.png,22,0.14,024,05,Veneto,Vicenza
024100,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-090.png,392,2.44,024,05,Veneto,Vicenza
024100,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-090.png,228,1.42,024,05,Veneto,Vicenza
024100,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-090.png,107,0.67,024,05,Veneto,Vicenza
024100,1,0,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-090.png,119,0.74,024,05,Veneto,Vicenza
024100,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-090.png,70,0.44,024,05,Veneto,Vicenza
024100,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-090.png,50,0.31,024,05,Veneto,Vicenza
024100,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-090.png,60,0.37,024,05,Veneto,Vicenza
024101,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-090.png,277,36.02,024,05,Veneto,Vicenza
024101,3,1,11,LEGA SALVINI,7-20200920000000-11-090.png,143,18.60,024,05,Veneto,Vicenza
024101,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-090.png,97,12.61,024,05,Veneto,Vicenza
024101,3,3,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-090.png,32,4.16,024,05,Veneto,Vicenza
024101,3,4,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-090.png,17,2.21,024,05,Veneto,Vicenza
024101,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-090.png,107,13.91,024,05,Veneto,Vicenza
024101,5,1,14,EUROPA VERDE,7-20200920000000-14-090.png,27,3.51,024,05,Veneto,Vicenza
024101,5,2,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-090.png,10,1.30,024,05,Veneto,Vicenza
024101,5,3,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-090.png,6,0.78,024,05,Veneto,Vicenza
024101,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-090.png,1,0.13,024,05,Veneto,Vicenza
024101,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-090.png,19,2.47,024,05,Veneto,Vicenza
024101,1,0,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-090.png,8,1.04,024,05,Veneto,Vicenza
024101,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-090.png,10,1.30,024,05,Veneto,Vicenza
024101,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-090.png,7,0.91,024,05,Veneto,Vicenza
024101,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-090.png,2,0.26,024,05,Veneto,Vicenza
024101,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-090.png,5,0.65,024,05,Veneto,Vicenza
024101,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-090.png,1,0.13,024,05,Veneto,Vicenza
024102,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-090.png,898,48.20,024,05,Veneto,Vicenza
024102,3,1,12,FRATELLI D'ITALIA,7-20200920000000-12-090.png,329,17.66,024,05,Veneto,Vicenza
024102,3,2,11,LEGA SALVINI,7-20200920000000-11-090.png,276,14.81,024,05,Veneto,Vicenza
024102,3,3,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-090.png,53,2.84,024,05,Veneto,Vicenza
024102,3,4,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-090.png,20,1.07,024,05,Veneto,Vicenza
024102,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-090.png,120,6.44,024,05,Veneto,Vicenza
024102,5,1,14,EUROPA VERDE,7-20200920000000-14-090.png,34,1.83,024,05,Veneto,Vicenza
024102,5,2,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-090.png,8,0.43,024,05,Veneto,Vicenza
024102,5,3,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-090.png,5,0.27,024,05,Veneto,Vicenza
024102,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-090.png,1,0.05,024,05,Veneto,Vicenza
024102,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-090.png,42,2.25,024,05,Veneto,Vicenza
024102,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-090.png,40,2.15,024,05,Veneto,Vicenza
024102,1,0,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-090.png,11,0.59,024,05,Veneto,Vicenza
024102,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-090.png,8,0.43,024,05,Veneto,Vicenza
024102,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-090.png,6,0.32,024,05,Veneto,Vicenza
024102,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-090.png,7,0.38,024,05,Veneto,Vicenza
024102,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-090.png,5,0.27,024,05,Veneto,Vicenza
024103,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-090.png,1637,47.81,024,05,Veneto,Vicenza
024103,3,1,11,LEGA SALVINI,7-20200920000000-11-090.png,619,18.08,024,05,Veneto,Vicenza
024103,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-090.png,358,10.46,024,05,Veneto,Vicenza
024103,3,3,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-090.png,61,1.78,024,05,Veneto,Vicenza
024103,3,4,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-090.png,54,1.58,024,05,Veneto,Vicenza
024103,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-090.png,292,8.53,024,05,Veneto,Vicenza
024103,5,1,14,EUROPA VERDE,7-20200920000000-14-090.png,111,3.24,024,05,Veneto,Vicenza
024103,5,2,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-090.png,42,1.23,024,05,Veneto,Vicenza
024103,5,3,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-090.png,24,0.70,024,05,Veneto,Vicenza
024103,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-090.png,4,0.12,024,05,Veneto,Vicenza
024103,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-090.png,73,2.13,024,05,Veneto,Vicenza
024103,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-090.png,51,1.49,024,05,Veneto,Vicenza
024103,1,0,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-090.png,32,0.93,024,05,Veneto,Vicenza
024103,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-090.png,27,0.79,024,05,Veneto,Vicenza
024103,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-090.png,12,0.35,024,05,Veneto,Vicenza
024103,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-090.png,14,0.41,024,05,Veneto,Vicenza
024103,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-090.png,13,0.38,024,05,Veneto,Vicenza
024104,3,0,11,LEGA SALVINI,7-20200920000000-11-090.png,2613,43.31,024,05,Veneto,Vicenza
024104,3,1,9,ZAIA PRESIDENTE,7-20200920000000-9-090.png,1808,29.97,024,05,Veneto,Vicenza
024104,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-090.png,559,9.27,024,05,Veneto,Vicenza
024104,3,3,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-090.png,111,1.84,024,05,Veneto,Vicenza
024104,3,4,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-090.png,84,1.39,024,05,Veneto,Vicenza
024104,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-090.png,377,6.25,024,05,Veneto,Vicenza
024104,5,1,14,EUROPA VERDE,7-20200920000000-14-090.png,104,1.72,024,05,Veneto,Vicenza
024104,5,2,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-090.png,32,0.53,024,05,Veneto,Vicenza
024104,5,3,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-090.png,21,0.35,024,05,Veneto,Vicenza
024104,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-090.png,4,0.07,024,05,Veneto,Vicenza
024104,1,0,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-090.png,97,1.61,024,05,Veneto,Vicenza
024104,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-090.png,113,1.87,024,05,Veneto,Vicenza
024104,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-090.png,54,0.90,024,05,Veneto,Vicenza
024104,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-090.png,14,0.23,024,05,Veneto,Vicenza
024104,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-090.png,17,0.28,024,05,Veneto,Vicenza
024104,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-090.png,17,0.28,024,05,Veneto,Vicenza
024104,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-090.png,8,0.13,024,05,Veneto,Vicenza
024105,3,0,9,ZAIA PRESIDENTE,7-20200920000000-9-090.png,3594,40.32,024,05,Veneto,Vicenza
024105,3,1,11,LEGA SALVINI,7-20200920000000-11-090.png,1651,18.52,024,05,Veneto,Vicenza
024105,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-090.png,938,10.52,024,05,Veneto,Vicenza
024105,3,3,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-090.png,159,1.78,024,05,Veneto,Vicenza
024105,3,4,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-090.png,124,1.39,024,05,Veneto,Vicenza
024105,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-090.png,1128,12.66,024,05,Veneto,Vicenza
024105,5,1,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-090.png,365,4.10,024,05,Veneto,Vicenza
024105,5,2,14,EUROPA VERDE,7-20200920000000-14-090.png,178,2.00,024,05,Veneto,Vicenza
024105,5,3,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-090.png,63,0.71,024,05,Veneto,Vicenza
024105,5,4,2,SANCA AUTONOMIA,7-20200920000000-2-090.png,11,0.12,024,05,Veneto,Vicenza
024105,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-090.png,286,3.21,024,05,Veneto,Vicenza
024105,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-090.png,146,1.64,024,05,Veneto,Vicenza
024105,1,0,1,MOVIMENTO 3V LIBERTA' DI SCELTA,7-20200920000000-1-090.png,84,0.94,024,05,Veneto,Vicenza
024105,4,0,13,SOLIDARIETA' AMBIENTE LAVORO - RIFONDAZIONE PCI,7-20200920000000-13-090.png,49,0.55,024,05,Veneto,Vicenza
024105,7,0,17,VENETO ECOLOGIA SOLIDARIETA',7-20200920000000-17-090.png,51,0.57,024,05,Veneto,Vicenza
024105,9,0,8,ITALIA VIVA - CIVICA PER IL VENETO - PRI - PSI,7-20200920000000-8-090.png,47,0.53,024,05,Veneto,Vicenza
024105,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-090.png,39,0.44,024,05,Veneto,Vicenza
024106,3,0,11,LEGA SALVINI,7-20200920000000-11-090.png,124,43.21,024,05,Veneto,Vicenza
024106,3,1,9,ZAIA PRESIDENTE,7-20200920000000-9-090.png,101,35.19,024,05,Veneto,Vicenza
024106,3,2,12,FRATELLI D'ITALIA,7-20200920000000-12-090.png,19,6.62,024,05,Veneto,Vicenza
024106,3,3,10,FORZA ITALIA - AUTONOMIA PER IL VENETO,7-20200920000000-10-090.png,3,1.05,024,05,Veneto,Vicenza
024106,3,4,16,LISTA VENETA AUTONOMIA,7-20200920000000-16-090.png,2,0.70,024,05,Veneto,Vicenza
024106,5,0,5,PARTITO DEMOCRATICO,7-20200920000000-5-090.png,26,9.06,024,05,Veneto,Vicenza
024106,5,1,4,IL VENETO CHE VOGLIAMO,7-20200920000000-4-090.png,5,1.74,024,05,Veneto,Vicenza
024106,5,2,2,SANCA AUTONOMIA,7-20200920000000-2-090.png,0,0,024,05,Veneto,Vicenza
024106,5,3,3,+VENETO IN EUROPA - VOLT,7-20200920000000-3-090.png,0,0,024,05,Veneto,Vicenza
024106,5,4,14,EUROPA VERDE,7-20200920000000-14-090.png,0,0,024,05,Veneto,Vicenza
024106,6,0,7,MOVIMENTO 5 STELLE,7-20200920000000-7-090.png,3,1.05,024,05,Veneto,Vicenza
024106,8,0,6,PARTITO DEI VENETI,7-20200920000000-6-090.png,2,0.70,024,05,Veneto,Vicenza
024106,2,0,15,VENETO PER LE AUTONOMIE,7-20200920000000-15-090.png,1,0.35,024,05,Veneto,Vicenza
